Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ghana,GHA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.348078094,6.32987182,6.336538617,6.354634751,6.36617836,6.363566633,6.286785079,6.195607815,6.094113166,5.989439444,5.885693882,5.822042275,5.760578114,5.712393584,5.6923164,5.704826138,5.652969945,5.641022326,5.641138573,5.606062219,5.509524899,5.468408468,5.372806476,5.267149559,5.213374857,5.241732133,5.333516038,5.491427522,5.691625473,5.900475554,6.096271006,6.273537008,6.447624863,6.610064459,6.751451763,6.866477824,6.944978792,6.991905982,7.01290592,7.016779757,7.008943849,7.000753308,6.991070637,6.979283571,6.96349461,6.943482991,6.928624058,6.913791729,6.904922791,6.909682597,6.931008109,6.946697439,6.97394017,7.011148216,7.056340139,7.107136871,7.160177849,7.223175321,7.285241844,7.331861018,
Ghana,GHA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,13.65196937,13.56546397,13.66775512,13.91769096,14.20874501,14.40968845,14.7328744,15.01377321,15.22748806,15.37291384,15.45798483,15.57881686,15.65866103,15.68275129,15.64784644,15.55811949,15.64023511,15.69112853,15.6976754,15.65390542,15.55944125,15.43561181,15.30845579,15.16992554,15.01842226,14.85523365,14.77835169,14.72988462,14.69814492,14.66755094,14.61832699,14.61919233,14.64131162,14.66545233,14.66505604,14.61372275,14.60751544,14.54892346,14.43970422,14.30185531,14.1640538,14.06751258,13.99644406,13.93963173,13.87336423,13.77095933,13.66780588,13.53727707,13.38087307,13.21229037,13.05004889,12.95437255,12.87750224,12.81724826,12.76603647,12.71207974,12.6805081,12.66772933,12.66365182,12.64942995,
Ghana,GHA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,40.025135,40.72216,41.419185,41.941849,42.464513,42.987177,43.509841,44.032505,44.6392204,45.2459358,45.8526512,46.4593666,47.066082,47.5241934,47.9823048,48.4404162,48.8985276,49.356639,49.76653,50.176421,50.586312,50.996203,51.406094,52.0374288,52.6687636,53.3000984,53.9314332,54.562768,55.3629324,56.1630968,56.9632612,57.7634256,58.56359,57.9795038,57.3954176,56.8113314,56.2272452,55.643159,55.70505,55.766941,55.828832,55.890723,55.952614,56.8992302,57.8458464,58.7924626,59.7390788,60.685695,61.1394208,61.5931466,62.0468724,62.5005982,62.954324,63.5739886,64.1936532,64.8133178,65.4329824,66.052647,66.5222738,66.9919006,
Ghana,GHA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,7.9,8.1,8.4,,
Ghana,GHA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.610000134,5.659999847,6.260000229,6.769999981,7.289999962,7.800000191,8.350000381,8.829999924,10.77000046,10.68000031,9.539999962,8.510000229,7.539999962,6.619999886,5.699999809,4.769999981,4.820000172,5.110000134,5.440000057,5.809999943,6.130000114,6.210000038,6.380000114,6.420000076,6.570000172,5.420000076,4.389999866,4.289999962,4.289999962,
Ghana,GHA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.630000114,6.730000019,7.599999905,8.510000229,9.420000076,10.40999985,11.39999962,12.55000019,15.27999973,16.07999992,14.97999954,14.05000019,12.96000004,11.76000023,10.60000038,9.460000038,9.520000458,9.489999771,10.11999989,10.19999981,11.02999973,12.06999969,12.97999954,13.85999966,14.68000031,11.73999977,9.109999657,9.090000153,8.979999542,
Ghana,GHA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.79093917,92.94268738,93.13056521,93.3918398,93.64177004,93.89075707,94.05517887,94.19387877,94.39397894,94.65470069,94.97781644,94.76102245,94.55386297,94.35720269,94.15862722,93.95900332,93.74491072,93.139515,92.53264674,91.88342767,91.21777952,90.54514884,89.85349013,89.12984065,88.39801833,87.64835651,87.89386116,88.28666366,88.66953776,89.07797243,
Ghana,GHA,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,75.72000122,,,,,,,,,,59.77999878,,,,,,,,,,,,,,,,,,,36.90000153,,,40.29999924,,,,,,70.98999786,71,52.90999985,,,,,,35.02000046,,,,43.25999832,,,55.77000046,,46.50999832,,31.22999954,,,
Ghana,GHA,"Children in employment, male (% of male children ages 7-14)",SL.TLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,49.9,,,,,,28.83964,,,,,,,,
Ghana,GHA,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.80000019,14.77000046,14.85999966,14.80000019,14.75,14.64999962,14.63000011,14.57999992,14.55000019,14.47999954,14.42000008,14.38000011,14.31999969,14.27999973,14.27999973,14.35000038,13.85999966,13.27000046,12.82999992,12.44999981,11.97999954,11.48999977,11.06999969,15.19999981,20.21999931,20.62000084,21.22999954,22.40999985,23.11000061,
Ghana,GHA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.73000336,74.62999725,74.11000061,73.55000305,72.97000122,72.43000031,71.88999939,71.19999695,69.62000275,68.94999695,69.30999756,69.51999664,69.76999664,70.01999664,70.22000122,70.37999725,70.23999786,70.20999908,69.86000061,69.75,69.41999817,68.87999725,68.37000275,67.86000061,67.37999725,68.40000153,69.19999695,69.01999664,68.84999847,
Ghana,GHA,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.70000076,,,,40.38999939,,,49.56999969,,34.93999863,,29.71999931,,,
Ghana,GHA,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,0.298,,,,,0.236,,0.247,,
Ghana,GHA,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,28.1,,,30.1,,,,,,,29.6,,,,,,,32.7,,,,,,,31.8,,,,32.2,,,,
Ghana,GHA,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.60588074,17.24130249,18.31577873,16.14058876,24.21413422,28.17308235,18.35942841,15.71720505,15.91212368,19.80758095,16.10952568,19.91391182,16.75593185,29.76388168,25.77443886,46.60269165,18.3206749,20.96466446,20.89520836,,
Ghana,GHA,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.943866536,,,,,,,2.638090774,,,,,,,0.740081072,,,,,,,0.210506981,,,,,,,,
Ghana,GHA,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,9.6,10.1,10.7,11.2,11.6,12,12.2,12.8,13.1,13.6,13.6,13.7,13.6,13.3,13,12.9,12.5,11.9,11.8,
Ghana,GHA,Diarrhea treatment (% of children under 5 who received ORS packet),SH.STA.ORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,33.5,21,,,,28.5,28.5,,,,29.2,29.2,,,,38.6,,,28.8,,44.5,,,35,,,48.6,,,,47.8,,
Ghana,GHA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,,,,,43.8,43.8,,,,44.3,44.3,,,,47.1,,,49.7,55.2,54.7,,,67.2,,,70.8,,,78.1,,,
Ghana,GHA,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,55.2,55.3,55.3,55.2,55.1,54.9,54.7,54.3,54,53.5,53,52.5,52,51.4,50.8,50,49,48.1,47.2,
Ghana,GHA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,3.43,3.17,3.16,3.29,2.99,2.64,2.73,2.44,2.34,2.16,2.06,1.93,1.75,1.54,1.59,1.51,1.49,1.51,1.38,1.49,1.42,1.34,1.29,1.24,1.18,1.15,1.13,1.13,1.1,
Ghana,GHA,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.02599388,54.98159383,55.80133042,56.61642499,57.42687753,58.23268804,59.03385652,59.83038297,60.6222674,61.4095098,62.19211017,62.97006851,63.74338483,64.51205911,65.27609137,66.0354816,66.7902298,67.54033598,,,
Ghana,GHA,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.29255705,,,,,,,,,,38.5272086,,,,,42.84511743,,,,45.38613919,
Ghana,GHA,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,,,,,1.58,,,,,1.8,,,,,1.33,,,1.17,,
Ghana,GHA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,,27.00304,25.76102,,19.78773,19.94042,16.03185,15.2477,,2.2725,,1.82328,2.16217,,,,2.09448,15.2789,11.72626,,,,,,,,,,,,,14.19508,,,19.5374,22.0727,20.30182,26.01762,25.8532,23.87346,25.9484,13.12625,18.5205,19.4198,18.26524,,,,,,
Ghana,GHA,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.730790138,,,,,,,,,,
Ghana,GHA,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,21841,22759,25142,27054,29409,31812,31530,31636,32258,35045,36135,34871,37290,46452,53514,45429,45597,,,,,,,,,52208,55217,55549,59075,65976,67946,72879,83737,91487,99001,99154,112252,115086,124436,134438,143254,146847,147969,163123,167150,187914,
Ghana,GHA,"School enrollment, secondary (% net)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.73723,32.14966,30.42478,31.88805,32.85822,,36.65545,38.06956,43.33563,44.01556,42.53878,,,,52.66323,52.13977,55.58338,55.43891,55.4414,58.2609,57.24406,
Ghana,GHA,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,,,,,,,,,,,1.200000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.67860031,,,,,,,,,,
Ghana,GHA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220086,991208,1178240,1069923,1111249,,994857,941618,773915,587317,579940,,298913,334382,,,,,90704,153986,35432,
Ghana,GHA,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,,,,,,,,,,,,79.08895874,,72.00126648,87.29029083,98.42759705,82.35562897,78.21137238,78.96208954,,,,,,,,,,,,,81.38652039,,,,,,,,,67.23091125,94.09161377,61.84706116,,,,,,80.27184296,,,,88.61060333,90.49436188,,,91.48262024,85.97530365,,,
Ghana,GHA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,,58.39318848,56.34238052,56.94485855,55.97523117,55.45806122,59.33729935,60.64786148,60.64318848,62.1540184,63.65961075,66.12368011,67.46868134,66.10327148,63.73287964,64.55805206,,62.01440811,62.93835831,66.58905029,65.20752716,73.1780777,74.34937286,73.96164703,75.29112244,74.14714813,,,,75.14826202,79.86347961,75.50875092,78.51441956,75.42453766,78.24143982,84.72447968,89.79421234,94.73204803,100.170723,99.4597168,,102.4769974,106.5833282,106.061348,104.5558701,108.3182373,107.3957672,106.0508499,104.2070084,105.5779495,
Ghana,GHA,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,3.074209929,,3.848439932,,,,,19.40884972,21.12758064,25.03614998,23.18341064,20.59042931,,20.79664993,,,27.57570076,32.73019028,32.08863068,36.2612915,,,,,,,,,45.2252388,59.32466125,56.11351013,59.6975708,64.02628326,66.56346893,58.44327164,77.9818573,85.23613739,96.16654205,116.5910492,,109.2060623,110.8327179,112.8338394,113.474762,119.3812714,117.8400269,115.5805588,113.5823212,116.1345367,
Ghana,GHA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4887085,,,,,,,,,,83.23452759,,,,,,,,92.2085495,,
Ghana,GHA,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.005861437,,,,,,,,,,,57.59276145,,,,
Ghana,GHA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.14E-05,7.14E-05,7.14E-05,7.14E-05,7.14E-05,7.14E-05,7.14E-05,8.61E-05,0.000101985,0.000101985,0.000101985,0.000103429,0.000133267,0.000116437,0.000114938,0.000114938,0.000114938,0.000114938,0.000176263,0.000274852,0.000274852,0.000274852,0.000274852,0.000882523,0.003596684,0.005433577,0.008915621,0.015365068,0.020223705,0.026985484,0.032615622,0.036763307,0.043685167,0.064871188,0.095568239,0.119913873,0.163547168,0.204796278,0.231165901,0.266642972,0.544919176,0.716305158,0.792417084,0.866764327,0.899494854,0.905209486,0.915106799,0.932619195,1.052275,1.404966667,1.429983333,1.520625,1.824866667,1.98135,2.896575,3.714641667,3.909816667,4.350533333,4.585325,5.217366667,5.595708333
Ghana,GHA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3189.641718,3244.769606,3457.356591,3536.395451,3676.085753,4031.227675,4208.460188,4553.94173,4526.32518,4614.125439,4638.149173,4863.97503,,,
Ghana,GHA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71746357050,74865041358,81715054499,85673689942,91365901216,1.05427E+11,1.15224E+11,1.2365E+11,1.27233E+11,1.30004E+11,1.34486E+11,1.45438E+11,1.54548E+11,1.6456E+11,
Ghana,GHA,GDP (constant LCU),NY.GDP.MKTP.KN,20131091356,20821522165,21677111535,22632199476,23132218884,23448898700,22450376504,23140807312,23226164570,24621168652,27015201236,28424347782,27717247959,28516775313,30470892141,26682863871,25740909998,26326285897,28557684935,27839475889,27970793567,26990957943,25122198373,23975687183,26049001386,27375316839,28798603548,30179467467,31878018828,33499294285,34614424784,36442698600,37856463600,39692502300,41002354800,42688543400,44653267000,46527077700,48714032200,50857448100,52739173700,54848740700,57316933800,60297414400,63674069600,67430842200,71746357100,74865041500,81715042300,85673716900,92441693700,1.05427E+11,1.15224E+11,1.2365E+11,1.27233E+11,1.30004E+11,1.34486E+11,1.45438E+11,1.54548E+11,1.6456E+11,
Ghana,GHA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.16658673,20.04135927,11.15008288,31.75721235,30.12892688,43.04533064,39.8377429,19.45816757,17.04846518,13.97116498,27.23011389,34.8179441,22.8185847,28.70440728,14.35015113,14.9637183,12.78866114,18.62788847,19.41027105,15.66656868,16.59564479,13.91482213,15.20527874,52.98898165,22.16400002,13.58840204,15.24938072,10.35275241,10.21020292,9.188793967,
Ghana,GHA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,14.55259168,8.833085893,11.52411243,5.420796786,8.284440203,6.351028826,5.720844269,5.569410619,4.295139242,6.819552294,8.178294764,7.08968293,7.782594556,10.22195619,11.6670828,10.73828998,12.09206658,7.051822878,13.08657589,19.47735366,17.99521317,18.47614731,10.6171657,18.40667626,9.564986777,15.72932251,21.5304456,19.15615072,21.62437029,23.39380176,19.44447145,17.90194985,6.782012164,4.358887184,11.07648282,4.953118116,4.006208013,5.54946112,17.84702729,18.3397192,19.77142859,17.80614944,23.04734321,21.36859743,25.54990525,
Ghana,GHA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,35.04865816,31.12334134,34.54759842,32.87680965,33.61180979,33.39488602,37.89162902,37.41755505,37.43506221,27.52769815,27.33525456,27.74617181,26.24639509,27.88768121,28.23311748,28.41348798,28.81502624,29.15890698,29.21411322,29.06676018,28.67829438,28.91462953,46.45903144,47.1685501,46.17389681,47.93620711,48.18116083,45.8448786,47.58295025,39.14941936,36.11345027,39.542166,43.09141449,42.73853652,43.00752383,44.1426148,
Ghana,GHA,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252123075,4510844558,5190631660,5423526389,5800320280,8215560325,9122851514,9728943769,9840684360,9949320559,10380140271,12005656449,13273474579,14120112929,
Ghana,GHA,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,35500,32900,37400,39500,43700,63800,65700,60500,71000,91900,105100,110400,131300,171500,238300,251800,330000,627400,1274100,1692400,2482000,3855300,4957200,10992700,13323200,15400300,24432000,37748000,52153000,69397400,86142900,110478000,125510100,143000000,196700000,300600000,441700000,505000000,622900000,736270000,957710000,1341680000,1717420000,2417760000,3031940000,3642710000,5415033800,6319801600,8874951300,11342832300,12909623800,14154757700,16668160000,25289513200,31086042800,36525710900,45116477900,50554392200,54923511500,60482287300,
Ghana,GHA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.38105571,8.368924295,-20.93723037,-22.02674712,26.85464843,39.0035504,-23.7502277,-1.168031801,-2.403023242,13.37954053,7.169413922,11.23962254,19.59645085,
Ghana,GHA,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10100944600,11936055600,13934463500,14996308300,18697278200,28764282200,33132428600,31938030700,30075368500,29990192300,34428813100,40108873600,44220537700,47178653800,
Ghana,GHA,Final consumption expenditure (current US$),NE.CON.TOTL.CD,1008522011,1175208288,1204623513,1348898190,1462356916,1883975146,1959614296,1611269360,1489433260,1742411391,1931654722,2184098525,1846661789,2118309859,2617391304,2426595745,2529237288,2870285714,3514310646,3754558405,4225829876,4053313718,3885294118,3922707145,4229158513,4205482131,5395264984,4876353741,4916255575,4957224428,5566939671,6113828804,6333194508,5605363636,4766503138,5715750626,6018220183,6600153320,6713978806,7452874344,4706233070,4941824515,5707354114,7097537610,8231800889,10344006186,18924808873,25056160841,29528557541,25157044270,32417242587,39184781862,39406282098,52112396891,44406574950,41044131643,45809725868,46619417033,53119609993,52189224211,
Ghana,GHA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,8700,10100,10200,12500,14500,21200,19800,22500,28500,28500,29000,32400,35500,38200,56900,68800,79900,140900,237100,290300,478400,638400,560300,1078700,1964100,3224100,5659600,7933200,10205000,13952200,17885500,23020600,33936000,55949400,71430000,93590000,136560000,174380000,178566700,223153900,276184800,370137200,482403300,763010200,972460500,1488884400,1659309500,1973902900,2635092500,2771990900,3254946000,8247832100,8860360400,13512353800,16214784800,17421043800,21405143600,22596215400,27096755400,31036458700,
Ghana,GHA,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2.35,,2.33,,2.216488,,2.456894,,2.45,,
Ghana,GHA,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,2300,
Ghana,GHA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,,,0.154990701,0.131319764,0.653798257,0.629524709,0.634091757,0.458865946,0.150829563,0.298948631,,0.000296158,0.000698457,0.000319052,0.277062615,0.409931009,0.333326495,0.064128066,0.00011229,0.001248516,0.00041464,,0.00024868,0.284941793,,,0.464514269,0.631351292,0.006599134,0.006599134,0.003911285,0.197127159,0.339366973,0.025074485,0.256986551,0.940057243,2.070234618,3.159591067,2.669105987,5.391402124,1.814965615,0.905581649,0.867569525,0.901831034,3.333520515,2.310994839,1.747849718,1.095452881,2.827133927,1.449150552,1.517886249,1.290981616,1.563564247,1.071700063,1.680481925,1.675974618,1.149053139,1.151810024,0.812298926,1.079028248,
Ghana,GHA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,209.5238095,185.7142857,125,170.3703704,132,123.3333333,135.4166667,131.9148936,125.8426966,105.7471264,100,102.020202,95.09803922,89.21568627,94.23076923,106.6666667,108.5714286,114,124.2105263,109.5744681,100,108.3686625,136.7036965,130.9771189,122.7111536,119.8205539,124.9401806,134.9168555,152.2974751,170.4056786,188.406663,190.2175968,186.5254304,178.1367504,180.9781636,178.2055095,183.5963227,183.6060564,197.6066893,200.4703463,
Ghana,GHA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,83.89947528,82.64794383,81.9027611,80.12081274,76.24926514,74.41964286,80.27327071,85.14631043,84.00261182,83.1340166,80.44225721,83.79881296,80.45521201,75.32018753,66.52048087,71.94372531,73.29802525,61.00284954,70.78870395,68.27495679,63.60013176,57.06249133,51.85265375,62.6990887,53.72656117,64.81180685,64.74332937,79.01156041,74.77607292,74.77607293,66.75438298,85.31061509,66.7490753,65.41829585,63.8633998,61.07858587,64.55927042,64.00644015,61.06880788,60.48357747,63.18303528,62.92101171,61.46506078,56.04613003,63.38168179,57.67851127,55.73444013,53.6289933,50.55915155,58.32113015,60.57336241,51.15370852,54.07171422,52.81114664,49.58466832,48.27810515,52.43169743,54.57697432,48.7939089,49.0110342,
Ghana,GHA,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.66524,,,,,,,71.35405,72.11801,72.11801,72.11801,,,,67.29715,67.27721,67.44692,70.74767,,,70.83839,,,47.68398,50.47264,54.95596,54.99354,
Ghana,GHA,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.42489,,,,,,,32.54036,36.08825,36.1299,36.1299,,,,36.59655,36.34422,35.82361,37.22477,,,35.7102,,,40.7303,41.77619,42.33844,42.60594,
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.252,23.797,24.352,24.915,25.488,26.067,26.656,27.254,27.86,28.473,28.958,29.174,29.392,29.61,29.829,30.049,30.27,30.492,30.714,30.938,31.163,31.388,31.614,31.842,32.209,32.896,33.591,34.293,35.004,35.719,36.441,37.17,37.905,38.644,39.39,40.14,40.896,41.654,42.418,43.184,43.929,44.601,45.275,45.951,46.63,47.308,47.988,48.669,49.351,50.031,50.713,51.394,52.073,52.748,53.419,54.086,54.749,55.407,56.06,56.707,
Ghana,GHA,"Population, total",SP.POP.TOTL,6635230,6848295,7071971,7300116,7524472,7739473,7941412,8132803,8321770,8520015,8735495,8973244,9229631,9493556,9749104,9985946,10199165,10395452,10590261,10805314,11056116,11348289,11676823,12033575,12405660,12783613,13164837,13552021,13947042,14353410,14773277,15207367,15653336,16106765,16561674,17014057,17462496,17908985,18357156,18812359,19278856,19756928,20246381,20750299,21272323,21814642,22379055,22963946,23563825,24170940,24779619,25387710,25996449,26607642,27224472,27849205,28481946,29121471,29767108,30417856,
Ghana,GHA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.167852768,2.17818198,2.187301338,2.193886042,2.195839248,2.193498671,2.221453541,2.242200849,2.256866041,2.267144142,2.273418819,2.297022824,2.314717561,2.32721996,2.335117522,2.339119507,2.374833799,2.402972108,2.424149746,2.438546421,2.446102298,2.469999718,2.487538726,2.499847953,2.508374959,2.514052149,2.536671709,2.553843192,2.566592962,2.575694277,2.582125478,2.602684214,2.619251322,2.631991584,2.640961769,2.646438485,2.660202046,2.665622791,2.663683915,2.654845445,2.640033461,2.636268027,2.626802254,2.611989265,2.591145259,2.5649512,2.565376806,2.558721966,2.550882874,2.549015501,2.556340322,2.590871396,2.630070174,2.668422248,2.698336495,2.717514759,2.744508318,2.76325689,2.781214957,2.807268979,
Ghana,GHA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.312522342,5.285154662,5.267888378,5.258943994,5.256451182,5.260505747,5.22814239,5.197700587,5.163343107,5.117869949,5.056828704,5.007930953,4.955445967,4.902175034,4.851874611,4.807221436,4.698708905,4.576186973,4.450580707,4.339723803,4.25479351,4.308611744,4.405903231,4.513906334,4.58734337,4.604287463,4.563800306,4.479444891,4.38904641,4.345684672,4.376243236,4.458450711,4.600172024,4.779277133,4.965147041,5.139451294,5.301536526,5.452189914,5.586883177,5.702212524,5.795702472,5.865396561,5.92075824,5.962755457,5.992669173,6.012008499,6.023122034,6.02793976,6.02863449,6.027768496,6.027126269,6.011451006,5.995851898,5.984867945,5.984758764,5.998907042,6.020848987,6.057337684,6.104804122,6.158846026,
Ghana,GHA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.8011743,12.53272732,12.20404801,11.85748749,11.57772427,11.43388772,11.45884454,11.62803468,11.89644547,12.19193948,12.45325552,12.62461084,12.79439392,12.95905553,13.11037039,13.23092671,13.37060885,13.50768364,13.63295875,13.73553502,13.799406,13.70383008,13.6009842,13.49359288,13.38104624,13.2561603,13.10050193,12.95856288,12.83253726,12.72790371,12.64602221,12.56604331,12.52412108,12.50918732,12.50899511,12.51523477,12.547965,12.59450159,12.64686869,12.68750924,12.69492154,12.6425237,12.57274906,12.48990835,12.40612835,12.33135339,12.26107793,12.20048555,12.1443261,12.07834004,11.98776612,11.88869035,11.7790769,11.66518677,11.56018099,11.47379523,11.40180664,11.35250301,11.31833335,11.29402755,
